"BOOKLEV"	"EBIT"	"INVGRADE"	"LOGSALES"	"MARKLEV"	"RATING"	"RETA"	"WKA"
0.0137931033969	0.277769625187	1	9.140883	0.0217557344586	4	0.4597212	0.324578136206
0.00275208754465	0.0619292147458	1	9.047715	0.00284567661583	7	0.2889692	0.05940164
0.258735924959	0.102190822363	1	8.607674	0.164812743664	5	0.4415424	0.007778491
0.294841974974	0.110052369535	0	7.166421	0.224245414138	3	-0.0154872285202	0.321601420641
0.24410367012	0.06371152	1	9.311707	0.300919741392	4	0.275926560163	0.4051318
0.346188575029	0.249176	1	9.005724	0.113421	5	0.5232087	0.08802721
0.3809524	0.136871963739	1	9.701095	0.208986356854	4	0.139707073569	0.00357010378502
0.222253277898	0.158188730478	1	8.801517	0.149649471045	5	0.304	0.0180270075798
0.139342159033	0.173105	1	8.879821	0.0498025342822	5	0.1377155	0.3175705
0.3660036	0.106644563377	0	8.657164	0.277506023645	3	0.2595202	0.0114656724036
0.133033186197	0.2038312	1	7.483863	0.0421074926853	5	0.4363524	0.275203049183
0.262459933758	0.08452346	1	7.762171	0.107233911753	5	-0.0542116	0.173127368093
0.262277036905	0.127917021513	1	9.195126	0.124248988926	5	0.106466569006	0.07472303
0.2087201	0.17709197104	1	8.596869	0.07848195	5	0.76131105423	0.276012450457
0.232022836804	0.07814786	1	11.2267360687	0.319116175175	5	0.08399453	-0.05124011
0.332069844007	0.09325624	1	9.70447	0.342617839575	5	-0.119025349617	-0.0477725863457
0.3039273	0.0959454	1	9.93047	0.2607648	5	0.3601754	-0.07859883
0.346837878227	0.08301653	1	7.327277	0.350524872541	4	0.126064956188	0.0303264260292
0.284733533859	0.106644742191	1	8.153048	0.223371580243	5	0.462219536304	0.173207178712
0.05023601	0.147589340806	1	10.3368272781	0.0274805575609	4	0.3847775	0.162592723966
0.3007384	0.08833281	0	7.074104	0.199989050627	3	0.4190849	0.482950150967
0.301292836666	0.154935866594	1	8.783197	0.2066757828	4	0.211652860045	0.186260014772
0.136156335473	0.118549436331	1	6.95358848572	0.06751747	4	0.355012565851	0.09591199
0.178610682487	0.05880982	1	10.9122667313	0.167217642069	5	0.258050560951	-0.103566549718
0.3132193	0.0141128823161	0	9.122346	0.5224646	2	0.120558656752	0.0563958846033
0.480785667896	0.02299899	0	8.155879	0.5843461	2	-0.0108493128791	0.08293223
0.332851320505	0.1000241	1	8.624029	0.3342025	4	-0.023138133809	0.028681723401
0.135872647166	0.01993083	0	6.5426735878	0.138524949551	2	0.6023723	0.4106646
0.243507653475	0.106270335615	1	7.884153	0.195192918181	4	0.4907522	0.383466362953
0.3054588	0.152178555727	1	9.86303	0.160453677177	5	0.7000853	0.19166252017
0.286328136921	0.101619370282	1	8.851641	0.220409885049	4	0.05229224	-0.0483962967992
0.09260853	0.1572634	1	12.4270734787	0.08340592	6	0.381545	0.0183312874287
0.194686427712	0.08661502	0	7.737205	0.203282639384	3	0.29239076376	0.260248035192
0.1568322	0.1187926	1	8.686733	0.157079860568	4	0.361268	0.201190084219
0.236074447632	0.09563094	1	9.471704	0.213752225041	4	0.263727575541	-0.0445155762136
0.279455929995	-0.02263645	0	8.658467	0.3607583	3	-0.9811611	0.08401797
0.305052638054	0.08639284	0	7.194863	0.1881719	3	0.2677595	-0.0267037022859
0.2488445	0.06020964	1	9.061608	0.352463245392	4	0.246987462044	-0.02504952
0.2908094	0.05381454	0	5.589845	0.3448235	3	0.09692749	0.151214331388
0.229149118066	-0.02611626	1	7.661527	0.194396957755	4	0.450294852257	0.343302428722
0.287754118443	0.12722311914	0	7.39207	0.16759	3	0.320704877377	0.236003518105
0.3892831	0.110534876585	1	9.322413	0.26936674118	4	0.146743059158	-0.0646834149957
0.493842661381	0.09348717	0	6.078642	0.4612187	3	-0.0565120466053	0.113859824836
0.441706031561	0.179752066731	1	8.929038	0.197699218988	5	0.8627509	-0.07231405
0.22917792201	0.118802942336	1	8.73414	0.16888281703	5	0.210429042578	-0.03646114
0.252707332373	0.0832077	1	8.28578	0.2027506	4	0.224400281906	0.003152872
0.3796644	0.09012028	0	8.434561	0.324451267719	3	0.248594626784	0.1895527
0.007948692	0.148043572903	1	10.3676986694	0.00518922647461	6	0.5026292	0.341269433498
0.21776266396	0.136616051197	1	7.70057153702	0.139108747244	4	0.5211811	0.184525638819
0.2019475	0.128885924816	1	7.1809835434	0.159749045968	4	0.206665053964	0.2918229
0.546963	0.106269516051	1	10.5006465912	0.399140834808	5	0.238161	0.07856551
0.341737240553	0.09511824	1	7.801126	0.3790145	4	0.4313628	-0.0416367650032
0.2812691	0.191732540727	0	5.90877	0.09346049	3	0.188994243741	0.493520349264
0.3582292	0.1115072	0	7.14880943298	0.163871735334	2	-0.214672446251	0.197766184807
0.1638448	0.108687	0	7.921436	0.1382608	3	0.3982221	0.216108545661
0.0589853450656	0.238808169961	0	7.499978	0.05197871	2	0.189603224397	0.213983163238
0.4955294	0.1814425	0	5.632351	0.203179955482	3	0.164458736777	0.142430081964
0.2815318	0.09451373	0	6.83138942719	0.154086142778	3	0.2049947	0.04233701
0.3854853	-0.254853069782	0	6.948897	0.5653591	3	0.162956371903	0.007836153
0.102278418839	0.204548880458	1	12.12769	0.09217901	6	0.4395429	0.07410616
0.189372226596	0.1036958	1	8.272021	0.1058861	4	0.6597793	-0.08336163
0.231112137437	0.05004319	1	7.48604	0.111572429538	4	0.0485282838345	0.2163438797
0.3855749	0.111885786057	0	7.45963048935	0.262386828661	3	0.31477072835	0.04318193
0.357355564833	0.0174210835248	0	6.695675	0.7917105	1	-0.7035438	0.278141736984
0.6864805	0.223389551044	1	8.386629	0.223447173834	5	0.925629	-0.07132983
0.5791984	0.06433782	1	7.229963	0.6655155	4	0.0180640146136	0.0481212735176
0.3059753	0.0247454680502	0	5.149446	0.154026672244	2	-0.9300271	0.479331433773
0.4050969	0.261428683996	1	9.341097	0.108513779938	6	0.8420496	0.001657439
0.226581737399	0.0354545973241	1	10.0103216171	0.296571135521	4	0.0456731244922	-0.03562911
0.230019256473	0.204149127007	1	8.790665	0.197368770838	4	0.286727547646	0.3467647
0.112961918116	0.07148872	1	9.589845	0.133592948318	5	0.397804260254	0.16725255549
0.240469530225	0.156721115112	1	8.335573	0.169547125697	4	0.235211074352	0.327565968037
0.0160577781498	0.0270343627781	1	7.285507	0.0287622734904	4	0.07590127	0.0604918338358
0.195950224996	0.107342138886	1	8.461765	0.1326185	5	0.349197536707	0.185998350382
0.228464	0.01988397	0	7.675632	0.343571424484	3	0.592395842075	0.3211637
0.323379337788	0.06265626	0	6.692849	0.236212968826	3	0.136960685253	0.08536996
0.210586845875	0.03545229	1	8.613758	0.3021855	4	0.136447146535	-0.0651204958558
0.1612385	0.115820467472	1	8.429235	0.05646035	4	-0.5950745	0.132952615619
0.138647943735	0.132480084896	1	7.850707	0.114831484854	4	0.567102253437	-0.0683909952641
0.13718341291	0.102332524955	1	7.631067	0.121077083051	4	0.3950888	0.186870113015
0.274723261595	-0.00239691	0	8.001894	0.3100682199	3	-0.2027526	0.113499931991
0.5199389	0.0012223070953	0	8.840435	0.511046469212	3	-0.4194041	-0.0149732623249
0.198547571898	0.127378359437	1	9.202106	0.255038022995	4	0.109949164093	0.2466231
0.358109951019	-0.0112374760211	0	9.062536	0.7099547	2	0.0272136479616	-0.1987544
0.113686524332	0.139622375369	1	8.985283	0.05759675	5	0.460006535053	0.07382134
0.282097429037	0.125503644347	1	10.8708515167	0.170442268252	5	0.343220472336	0.137648239732
0.8181012	0.216101	1	7.447923	0.432735860348	4	-0.119663365185	-0.194369778037
0.455853134394	0.04914948	0	7.459069	0.471828460693	3	0.07001453	0.0498339831829
0.160356223583	0.08301176	0	6.45209	0.113065451384	3	0.157435670495	0.268920481205
0.2710136	0.04476575	0	8.950013	0.43172326684	3	0.435010373592	0.181820139289
0.2415629	0.0845028	1	10.37174	0.2106685	5	0.323620140553	-0.00607622554526
0.3401299	0.0740714	0	5.763704	0.350551068783	2	-0.0154980272055	0.272618
0.09315828	0.191889077425	1	9.05745	0.0442835949361	4	0.3694191	0.277097642422
0.439137130976	-0.08763508	0	8.357134	0.5952427	3	-0.0431433655322	0.08744223
0.2810523	0.047974653542	1	9.039576	0.2614843	5	0.143934622407	0.08615594
0.7578724	-0.0463292	0	6.882455	0.9036842	2	-0.5919271	0.102859430015
0.234047546983	0.1088986	1	8.712494	0.157755717635	5	0.6180895	0.116912715137
0.233073547482	0.154025346041	1	10.7430486679	0.201669812202	5	0.278007566929	0.146754041314
0.265096753836	0.06894945	1	7.47855949402	0.138052016497	5	0.445672	-0.4120839
0.149096414447	0.08191006	1	9.257329	0.135234236717	5	0.229825571179	-0.04603672
0.246015042067	0.122165411711	1	10.2225227356	0.173072516918	5	0.223067671061	0.149142861366
0.186500564218	0.232986241579	1	7.274895	0.06280478	5	0.3743027	-0.1672245
0.0907431	0.034881144762	1	7.29562044144	0.07384567	4	0.360149264336	0.1872498
0.240131363273	-0.0371959	0	9.565775	0.347727626562	2	0.397761553526	0.0195697341114
0.241143077612	0.106283031404	1	9.316051	0.1982801	5	0.169015467167	0.05969857
0.196569427848	0.144332811236	1	8.419543	0.07489923	5	0.4553949	0.07962566
0.2378824	0.1388518	1	9.758751	0.117847666144	5	0.5882626	0.110640272498
0.154714971781	0.08820236	1	8.433163	0.1421502	5	0.499152362347	0.132458090782
0.523054	0.05777396	0	5.316987	0.8025708	2	-0.14341892302	0.232106760144
0.303630918264	0.232760027051	1	7.274757	0.101695522666	5	0.7465466	-0.007698608
0.119566723704	0.1704361	1	9.84353	0.05450478	4	0.309650480747	0.3648727
0.2229522	0.07665918	0	6.727914	0.2088948	3	0.318947	0.237765952945
0.225294068456	0.1053423	0	6.980582	0.274452835321	3	0.257861375809	0.349110245705
0.0383564941585	0.2897353	1	12.701417923	0.022670686245	7	0.777862548828	0.129766955972
0.2628467	0.09467153	1	7.673316	0.260178864002	4	0.3708394	0.148905113339
0.215145751834	-0.007182087	0	7.540515	0.424795359373	2	0.29214194417	0.3856147
0.18821567297	0.18506641686	0	7.71587753296	0.15668424964	3	0.30083322525	0.5158852
0.3070128	0.07437892	1	10.01637	0.3595994	4	0.161782443523	0.07703208
0.009117433	0.0007293946	0	6.081762	0.00154302315786	3	0.303063452244	0.36342087388
0.09288906	0.124895863235	1	7.447675	0.0453968830407	4	0.219288915396	0.07437117
0.09225666	0.06905122	1	9.482697	0.05902055	5	0.227254450321	0.168083116412
0.242709055543	0.08402829	0	6.9773235321	0.2364875	3	0.05460718	-0.05677915
0.16647015512	-0.0103250844404	0	7.696192	0.129859864712	2	-0.8027066	-0.07707845
0.132578283548	0.08962609	1	7.321316	0.135609418154	4	0.45094743371	0.289444237947
0.345432	0.129049673676	1	8.935764	0.2738757	5	0.7437179	0.0232306923717
0.05815667	0.20961342752	1	9.681781	0.0328210070729	4	0.927786	0.373767137527
0.420056760311	-0.199621573091	0	6.43615055084	0.312765657902	3	-0.2459792	0.008514664
0.171486347914	0.169959545135	1	8.799869	0.02092409	5	-0.149352684617	0.227132171392
0.1679853	0.115052826703	1	9.96383	0.125986933708	5	0.4344342	0.115665353835
0.190378651023	0.0397963374853	1	9.891263	0.2054596	4	0.292854219675	0.202141985297
0.1485753	0.0225576665252	0	8.364554	0.215887114406	3	0.276684761047	0.142770990729
0.154856741428	0.166082218289	0	7.157639	0.105353921652	3	0.310483038425	0.269612520933
0.198160335422	0.0700714	0	6.39107751846	0.248495727777	3	0.5191186	0.08007736
0.2379219	0.258548438549	1	10.5415143967	0.0723194	6	0.3545114	0.134789332747
0.09385899	0.08474631	1	7.724668	0.04721756	5	0.274537533522	0.159720987082
0.27364423871	0.0767586	1	8.593506	0.258740544319	4	0.000402850942919	0.1256275177
0.347027570009	0.0620080642402	0	9.889541	0.6386955	2	-0.0961157	0.2475843
0.0030518793501	0.171991825104	1	8.617334	0.00148474727757	6	0.8845736	0.408924162388
0.519659638405	0.03598299	0	5.566637	0.6232245	2	-0.0156840346754	0.01731283
0.231644362211	0.244750320911	0	9.075706	0.3068267	2	0.0533782355487	0.240005359054
0.2606154	0.102319680154	0	7.793297	0.24298542738	3	0.402263969183	0.129010260105
0.406893461943	0.1003217	0	5.318326	0.293945580721	3	0.3171726	0.0569150447845
0.212924718857	0.176082611084	1	9.952611	0.09120109	4	0.180479675531	0.3257828
0.165052488446	0.131195574999	1	8.006568	0.06623826	4	0.443721	0.2960039
0.339366436005	0.088527	1	7.925233	0.263633	5	0.456649035215	0.118495710194
0.16450817883	0.103433869779	1	8.035158	0.131362453103	4	0.570818960667	0.2785305
0.4317191	0.01712862	0	7.634724	0.4653938	3	0.431251943111	0.128853946924
0.410191655159	0.200783848763	1	8.483838	0.117061391473	5	0.8467188	-0.02544284
0.06755306	0.05014421	1	11.3701629639	0.06041508	5	0.215450674295	0.153575539589
0.4767204	0.07608449	0	7.057382	0.2007431	2	-0.260958433151	0.198160350323
0.160057425499	-0.0437376648188	1	7.569463	0.105441890657	5	0.6710479	0.099363
0.4253689	0.102138854563	1	8.397734	0.2876475	4	0.127416223288	0.140112087131
0.5283036	0.0355689749122	0	6.587412	0.3937714	2	0.006501847	0.0569919757545
0.0918349	0.21303	1	11.3084936142	0.045356374234	6	0.6598624	0.0549660548568
0.128083989024	0.153284117579	1	8.596743	0.07428876	5	0.553867161274	0.162241712213
0.3328248	0.0742733255029	0	8.695674	0.230065539479	3	-0.0122049143538	-0.04785611
0.137252554297	0.140971809626	1	7.652023	0.07664411515	5	0.4428914	0.275704860687
0.08005816	0.219615668058	1	8.048117	0.03438402	4	0.5575573	0.128224760294
0.388845026493	0.09637871	1	8.22309	0.337546139956	5	0.100374959409	-0.030539246276
0.179474473	0.07405782	1	8.912918	0.117816649377	4	0.3724977	0.0299572441727
0.3036996	0.129309251904	1	7.07387	0.155541524291	4	0.2514801	0.100066117942
0.105823673308	0.1985075	1	9.46667	0.04672925	6	0.8067996	0.184425979853
0.257015734911	0.200696766376	1	9.216166	0.2515506	4	-0.5300948	0.00619319360703
0.0923502	0.2545886	1	10.0323810577	0.0359259024262	7	0.3135669	-0.0114876162261
0.164363026619	0.1143214	1	8.415825	0.19072894752	4	0.133638635278	0.127393841743
0.180072128773	0.119509376585	1	9.263587	0.136868879199	5	0.461986660957	0.08918546
0.2174669	0.0589265748858	0	7.56557750702	0.3833619	2	-0.237192884088	0.185380265117
0.0500683039427	0.2613942	1	10.5668449402	0.01610978	5	0.619634	0.2475473
0.190617769957	0.0656487345695	1	7.777698	0.213796630502	4	0.4921193	0.4539073
0.545894443989	0.09769842	0	6.893419	0.5108686	2	-0.0805397	0.2497193
0.214103341103	0.122810833156	1	11.420085907	0.148932233453	5	0.403960347176	0.09937777
0.360349655151	0.102397240698	1	7.597593	0.2343507	4	0.6071194	-0.00432947371155
0.2098644	0.191310420632	1	7.774604	0.07227651	4	0.6392454	0.0568264164031
0.4241771	0.0460533164442	1	10.0898427963	0.4254289	4	0.04299468	0.08915227
0.2543642	0.09142972	0	7.068533	0.2096844	3	0.2254653	0.376641958952
0.3826303	0.0343376174569	0	5.56894	0.645064353943	2	0.196132645011	0.03586151
0.2053466	0.152270719409	1	6.60682439804	0.1262414	4	0.1912926	0.008284044
0.187506273389	-0.0006780967	0	8.744217	0.3506078	2	-0.09351873	0.05365335
0.120183676481	0.3487853	0	8.017218	0.07368228	3	0.49481	0.442706167698
0.310670435429	0.09174494	0	8.255153	0.293964475393	3	0.2924308	0.463495850563
0.240405216813	0.104092977941	0	7.45878	0.109293743968	3	0.245068743825	0.406437546015
0.00110009266064	0.04460294	0	8.458408	0.00185994163621	3	0.173024281859	0.193647235632
0.5015361	-0.0197498351336	0	9.035511	0.558841645718	2	-0.243471577764	-0.000438885239419
0.0462731570005	0.238190442324	1	10.8300056458	0.0147973727435	7	0.7016975	0.3232917
0.145090565085	0.06776343	1	10.2211923599	0.142789	5	0.307549357414	0.0184212476015
0.131357729435	0.06440323	0	10.8021030426	0.178482547402	3	0.06518824	0.158865660429
0.108287930489	0.05329517	1	7.004152	0.1210272	4	0.32621383667	0.39353916049
0.42060765624	0.05138349	0	7.20934	0.5091877	3	0.213785156608	-0.0241658370942
0.328862547874	0.0998832	0	7.32537746429	0.246747970581	2	-0.185435771942	-0.03410249
0.298246175051	0.117692410946	0	5.870872	0.181016847491	3	0.7492898	0.586624860764
0.463123559952	0.1632796	1	9.227905	0.2184767	4	0.254385560751	-0.09138021
0.335862547159	0.0263925641775	0	7.632689	0.453534334898	3	0.324368447065	0.45534953475
0.2090361	0.09939221	1	7.742475	0.183510273695	4	0.187707334757	0.192322745919
0.219459235668	0.120061643422	0	8.687273	0.22881937027	3	0.04384982	-0.0477724857628
0.2341381	0.1359549	1	9.674238	0.121777564287	6	0.6693165	0.008599538
0.195052787662	0.120818331838	1	6.67925	0.128645226359	4	0.416237950325	0.0452977344394
0.4637363	0.104665443301	1	8.007697	0.335055947304	4	0.03928709	0.024836037308
0.353090524673	0.09935553	1	11.0112743378	0.346323	4	0.211405143142	-0.0121570155025
0.7247656	-0.249210864305	0	6.330209	0.378728032112	2	-0.6472874	0.481373667717
0.223149240017	0.0165232159197	0	7.55969	0.165235728025	3	-0.4907223	0.313780158758
0.1417354	0.105932354927	1	8.428274	0.1596347	4	0.429762631655	0.1680294
0.108089521527	0.02172792	1	8.015162	0.118998683989	4	0.09739746	0.0541479
0	0.276456952095	0	7.314855	0	3	0.351581126451	0.5975249
0.26597738266	0.09941766	1	8.57533	0.204540237784	5	0.5328431	0.25299808383
0.220948040485	0.0306803956628	0	6.948078	0.184814915061	3	0.559590756893	0.333445668221
0.2643608	0.120549373329	1	9.591875	0.09529682	6	0.390817224979	0.206645026803
0.264103382826	0.16561613977	1	9.176681	0.159554466605	4	0.6040025	0.190513715148
0.148019254208	0.166773483157	1	8.486271	0.110373370349	4	0.9799219	0.269285619259
0.179714530706	0.107626877725	1	10.5244131088	0.153537452221	4	0.206350922585	0.0396842546761
0.3051771	0.107071623206	0	6.28882455826	0.154578715563	3	-0.06603665	-0.0563565343618
0.153170630336	0.2412948	0	7.158592	0.08669379	3	0.191871747375	0.6286123
0.3525516	0.0442173965275	0	6.80027246475	0.2866826	3	0.3053582	0.0693087
0.228849366307	0.165480822325	1	7.86284351349	0.220799416304	4	0.4856865	0.4033074
0.143059715629	0.191921234131	1	10.6745910645	0.0632881447673	5	0.495705366135	0.0809902
0.3826581	0.08719052	1	8.304668	0.3611832	4	0.206925779581	0.207818970084
0.3713051	0.118129380047	0	6.604002	0.26125395298	3	0.4387218	0.268870830536
0.07466926	0.08043178	1	10.0349979401	0.10471406579	5	0.327083826065	0.17977437377
0.251493424177	0.0650553	0	7.720505	0.244461923838	3	0.2275325	0.134127885103
0.1408169	0.176784336567	1	10.9784221649	0.152160286903	4	0.219489082694	0.043125834316
0.377975940704	0.130344778299	1	9.44478	0.2728503	4	0.367385923862	0.177482277155
0.169931560755	0.166625529528	1	8.55237	0.107826463878	4	0.230265766382	0.217119634151
0.328972965479	-0.0182321667671	0	8.497218	0.3910901	3	0.221519649029	0.0508323647082
0.250803023577	0.1592379	1	7.860185	0.122055880725	5	0.181722179055	0.0445285327733
0.127143070102	0.144523188472	0	7.526347	0.06210715	2	-0.7695221	0.137749761343
0.3381296	0.135470569134	1	9.926237	0.192283317447	5	0.75971364975	0.0604692436755
0.04724672	0.05969011	1	11.38566	0.0594325661659	4	0.187175214291	0.162288442254
0.107231989503	0.07473546	1	10.5419378281	0.0796552449465	4	0.09157848	0.09487703
0.2456795	0.08269455	1	6.822129	0.284721463919	4	0.3800519	0.0366815254092
0.143233835697	0.1333931	1	10.5188407898	0.09235494	5	0.435001373291	0.24921156466
0.1805654	0.172801017761	1	9.999338	0.104478955269	6	0.8467058	0.172720745206
0.1518785	0.03088779	0	8.492942	0.129119649529	2	0.1346173	0.243180453777
0.3353961	0.0899424	1	6.898746	0.13802446425	4	0.3703109	0.500710248947
0.118948958814	0.244235366583	1	9.960198	0.0400547	6	0.826159	0.09150295
0.2676972	0.08331677	0	6.957823	0.241291865706	3	0.264054983854	0.239929050207
0.119330137968	0.192011	1	10.51442	0.07002026	4	0.125501409173	0.4314567
0.09642191	0.222872033715	1	9.36564	0.0576405	5	0.4515338	0.08666673
0.05806696	0.07925099	1	8.70417	0.0474212	4	0.2343484	0.198222056031
0.3830256	0.08431964	0	8.424092	0.5489839	2	0.233183041215	0.172956973314
0.489502638578	-0.02965756	0	9.170976	0.571719646454	2	-0.188136979938	0.123929880559
0.343469828367	0.09831802	0	7.46002244949	0.318009	3	0.389165639877	0.320938646793
0.308045148849	0.111595161259	1	8.123491	0.266621261835	5	0.3767644	-0.09017707
0.402820438147	0.0869093	1	8.755029	0.2845757	4	0.203481331468	0.104765892029
0.1378645	0.05710406	1	8.390722	0.07461648	4	0.08090337	0.120497427881
0.3184668	0.0758718252182	0	6.322633	0.236935868859	3	-0.119477309287	0.250834852457
0.2287143	0.119946047664	1	7.647744	0.2229341	4	0.07685914	-0.007280216
0.308181673288	0.13182477653	1	9.005527	0.258398026228	4	0.0317281372845	0.125382512808
0.189865425229	0.19275264442	1	8.977047	0.08482518	5	0.285912245512	0.2541671
0.267971068621	0.08537953	1	9.044522	0.273856878281	4	0.3055953	0.0281891655177
0.37363922596	-0.38416916132	0	4.68264055252	0.378862529993	2	-0.4804977	0.331808745861
0.160606771708	0.07108201	1	10.332701683	0.20834416151	4	0.143508508801	-0.0124218156561
0.267576128244	0.09306478	0	8.760986	0.2773473	3	0.0794229	0.3282861
0.399846643209	0.004216983	0	8.633375	0.431259840727	3	0.136860266328	0.021468276158
0.129370719194	0.287575334311	1	9.449436	0.08192955	5	0.6661791	0.3944443
0.112762369215	0.289911150932	1	9.629577	0.08395792	5	0.3850161	0.08786578
0.225512638688	0.07778306	0	6.645013	0.27980735898	3	0.3219116	0.240848243237
0.143723577261	0.136601373553	1	7.765442	0.154411762953	4	-0.18311817944	0.281716
0.4296718	0.06879183	1	8.5741	0.3095461	4	0.155540451407	0.190067633986
0.2964419	0.16636197269	0	6.908058	0.333058536053	3	0.4935336	0.0754566
0.1660104	0.0957632	1	8.48103	0.157843589783	4	0.240806549788	0.3272041
0.5563024	0.0221386719495	0	8.864888	0.6221321	3	-0.1881262	0.0483522
0.146296516061	0.111047111452	1	9.230241	0.117163658142	5	0.7185808	0.192374154925
0.236533239484	0.09357079	1	7.55081	0.138252854347	5	0.4846742	0.310445725918
0.4740588	0.140142455697	0	6.276008	0.2654965	2	-0.259973555803	0.162895143032
0.14065682888	0.119366236031	1	9.013728	0.10945764184	5	0.417733043432	0.2101686
0.278067559004	0.129443868995	0	9.840601	0.211025714874	3	0.0423722	0.3161865
0.231306284666	0.101139456034	1	7.9884	0.177248	4	0.3134815	0.113823570311
0.3224894	-0.00399944465607	0	7.712098	0.4212443	2	0.2625828	0.135872423649
0.1639613	0.209222435951	1	10.3909015656	0.0504859946668	5	0.6323636	0.0330318026245
0.371989548206	0.07771359	0	5.896082	0.3891183	3	0.1975441	0.295929223299
0.152562409639	0.102122232318	1	10.845407486	0.09460189	7	0.323965460062	0.114387787879
0.06704962	0.2162097	1	9.022455	0.0453574955463	4	0.290046334267	0.237632751465
0.116973057389	0.2294601	1	11.9978485107	0.1350464	5	0.269460469484	-0.0163272544742
0.2286346	0.1216975227	0	7.554255	0.221912547946	3	0.126679673791	0.2512431
0.157283648849	-0.0335954427719	0	7.482513	0.194984	2	0.497185558081	0.4154981
0.07834453	0.07514701	0	7.463053	0.09691048	3	0.344292759895	0.187990918756
0.44319704175	0.1017457	1	8.611081	0.329515069723	5	0.429507941008	-0.0158719457686
0.2895569	0.09278195	0	7.111267	0.362957268953	3	0.2526883	-0.008516939
0.5264385	-0.04516271	0	6.74387645721	0.7096737	2	0.06699722	0.07751648
0.2111853	0.04708076	0	7.31064653397	0.186826914549	3	0.390081763268	0.156924411654
0.180368945003	0.147339522839	1	8.173688	0.08812373	4	0.3266155	0.124066963792
0.395403653383	0.183220371604	1	10.9462518692	0.145276963711	6	0.189152732491	-0.07655176
0.123540848494	0.2662453	1	7.585285	0.09680571	4	0.402152866125	0.121697567403
0.241202145815	-0.04538369	0	6.726577	0.217401623726	2	0.009786777	0.462181
0.18276527524	0.07185923	1	9.993968	0.199125245214	4	0.0625487044454	0.06837291
0.347328454256	0.0903054	1	9.865443	0.349754035473	4	0.303054	0.05306816
0.191857725382	0.112774685025	1	8.338096	0.0620515	5	0.0481982938945	0.102480322123
0.30580714345	0.07033394	1	6.876347	0.142485514283	4	-0.006228454	0.217093259096
0.436646252871	0.0458291359246	0	9.756783	0.624307751656	2	-0.3596037	0.106103122234
0.1656096	0.172990649939	1	8.517833	0.06584976	5	0.440211266279	0.275286734104
